eqId,runId,optId,D,OA,TO,xmax,ymax,zmax,tmax,fpSize,addsLup,subsLup,multsLup,divsLup,readsLup,writesLup,ldMats,immediateMats,nThreads,duration (s)
generic,1,Fd + Omp,1,4,0,1e+06,0,0,16,8,4,0,5,0,6,1,1,1,4,0.1022
generic,1,Fd + Omp,2,4,0,1000,1000,0,16,8,8,0,9,0,14,1,1,1,4,0.1297
generic,1,Fd + Omp,3,4,0,100,100,100,16,8,12,0,13,0,22,1,1,1,4,0.3553
generic,1,Fd + Omp,1,2,1,1e+06,0,0,16,8,3,0,4,0,5,1,1,1,4,0.07766
generic,1,Fd + Omp,2,2,1,1000,1000,0,16,8,5,0,6,0,9,1,1,1,4,0.06414
generic,1,Fd + Omp,3,2,1,100,100,100,16,8,7,0,8,0,13,1,1,1,4,0.1682
generic,1,Fd + Omp,1,4,1,1e+06,0,0,16,8,5,0,6,0,7,1,1,1,4,0.112
generic,1,Fd + Omp,2,4,1,1000,1000,0,16,8,9,0,10,0,15,1,1,1,4,0.1116
generic,1,Fd + Omp,3,4,1,100,100,100,16,8,13,0,14,0,23,1,1,1,4,0.321
generic,1,Fd + Omp,1,2,2,1e+06,0,0,16,8,4,0,5,0,6,1,1,1,4,0.07352
generic,1,Fd + Omp,2,2,2,1000,1000,0,16,8,6,0,7,0,10,1,1,1,4,0.06605
generic,1,Fd + Omp,3,2,2,100,100,100,16,8,8,0,9,0,14,1,1,1,4,0.1618
generic,1,Fd + Omp,1,4,2,1e+06,0,0,16,8,6,0,7,0,8,1,1,1,4,0.121
generic,1,Fd + Omp,2,4,2,1000,1000,0,16,8,10,0,11,0,16,1,1,1,4,0.1171
generic,1,Fd + Omp,3,4,2,100,100,100,16,8,14,0,15,0,24,1,1,1,4,0.3866
generic,1,Fd + Omp,1,2,0,1e+06,0,0,16,8,2,0,3,1,1,1,0,1,4,0.09492
generic,1,Fd + Omp,2,2,0,1000,1000,0,16,8,4,0,5,1,3,1,0,1,4,0.05507
generic,1,Fd + Omp,3,2,0,100,100,100,16,8,6,0,7,1,5,1,0,1,4,0.07852
generic,1,Fd + Omp,1,4,0,1e+06,0,0,16,8,4,0,5,1,1,1,0,1,4,0.1058
generic,1,Fd + Omp,2,4,0,1000,1000,0,16,8,8,0,9,1,5,1,0,1,4,0.07256
generic,1,Fd + Omp,3,4,0,100,100,100,16,8,12,0,13,1,9,1,0,1,4,0.1397
generic,1,Fd + Omp,1,2,1,1e+06,0,0,16,8,3,0,4,1,2,1,0,1,4,0.09558
generic,1,Fd + Omp,2,2,1,1000,1000,0,16,8,5,0,6,1,4,1,0,1,4,0.04291
generic,1,Fd + Omp,3,2,1,100,100,100,16,8,7,0,8,1,6,1,0,1,4,0.07853
generic,1,Fd + Omp,1,4,1,1e+06,0,0,16,8,5,0,6,1,2,1,0,1,4,0.1081
generic,1,Fd + Omp,2,4,1,1000,1000,0,16,8,9,0,10,1,6,1,0,1,4,0.07461
generic,1,Fd + Omp,3,4,1,100,100,100,16,8,13,0,14,1,10,1,0,1,4,0.1322
generic,1,Fd + Omp,1,2,2,1e+06,0,0,16,8,4,0,5,1,3,1,0,1,4,0.1004
generic,1,Fd + Omp,2,2,2,1000,1000,0,16,8,6,0,7,1,5,1,0,1,4,0.06257
generic,1,Fd + Omp,3,2,2,100,100,100,16,8,8,0,9,1,7,1,0,1,4,0.09125
generic,1,Fd + Omp,1,4,2,1e+06,0,0,16,8,6,0,7,1,3,1,0,1,4,0.1145
generic,1,Fd + Omp,2,4,2,1000,1000,0,16,8,10,0,11,1,7,1,0,1,4,0.08113
generic,1,Fd + Omp,3,4,2,100,100,100,16,8,14,0,15,1,11,1,0,1,4,0.1407
generic,1,Fd + Omp,1,2,0,1e+06,0,0,16,8,2,0,3,1,4,1,1,1,4,0.09769
generic,1,Fd + Omp,2,2,0,1000,1000,0,16,8,4,0,5,1,8,1,1,1,4,0.06371
generic,1,Fd + Omp,3,2,0,100,100,100,16,8,6,0,7,1,12,1,1,1,4,0.1598
generic,1,Fd + Omp,1,4,0,1e+06,0,0,16,8,4,0,5,1,6,1,1,1,4,0.1265
generic,1,Fd + Omp,2,4,0,1000,1000,0,16,8,8,0,9,1,14,1,1,1,4,0.1188
generic,1,Fd + Omp,3,4,0,100,100,100,16,8,12,0,13,1,22,1,1,1,4,0.3608
generic,1,Fd + Omp,1,2,1,1e+06,0,0,16,8,3,0,4,1,5,1,1,1,4,0.09442
generic,1,Fd + Omp,2,2,1,1000,1000,0,16,8,5,0,6,1,9,1,1,1,4,0.06483
generic,1,Fd + Omp,3,2,1,100,100,100,16,8,7,0,8,1,13,1,1,1,4,0.179
generic,1,Fd + Omp,1,4,1,1e+06,0,0,16,8,5,0,6,1,7,1,1,1,4,0.1047
generic,1,Fd + Omp,2,4,1,1000,1000,0,16,8,9,0,10,1,15,1,1,1,4,0.1113
generic,1,Fd + Omp,3,4,1,100,100,100,16,8,13,0,14,1,23,1,1,1,4,0.3566
generic,1,Fd + Omp,1,2,2,1e+06,0,0,16,8,4,0,5,1,6,1,1,1,4,0.1012
generic,1,Fd + Omp,2,2,2,1000,1000,0,16,8,6,0,7,1,10,1,1,1,4,0.07511
generic,1,Fd + Omp,3,2,2,100,100,100,16,8,8,0,9,1,14,1,1,1,4,0.1625
generic,1,Fd + Omp,1,4,2,1e+06,0,0,16,8,6,0,7,1,8,1,1,1,4,0.1322
generic,1,Fd + Omp,2,4,2,1000,1000,0,16,8,10,0,11,1,16,1,1,1,4,0.1315
generic,1,Fd + Omp,3,4,2,100,100,100,16,8,14,0,15,1,24,1,1,1,4,0.4092
generic,1,Fd + Omp,1,2,0,1e+06,0,0,16,8,2,0,4,0,1,1,0,1,4,0.07103
generic,1,Fd + Omp,2,2,0,1000,1000,0,16,8,4,0,6,0,3,1,0,1,4,0.04016
generic,1,Fd + Omp,3,2,0,100,100,100,16,8,6,0,8,0,5,1,0,1,4,0.0763
generic,1,Fd + Omp,1,4,0,1e+06,0,0,16,8,4,0,6,0,1,1,0,1,4,0.09361
generic,1,Fd + Omp,2,4,0,1000,1000,0,16,8,8,0,10,0,5,1,0,1,4,0.06896
generic,1,Fd + Omp,3,4,0,100,100,100,16,8,12,0,14,0,9,1,0,1,4,0.1345
generic,1,Fd + Omp,1,2,1,1e+06,0,0,16,8,3,0,5,0,2,1,0,1,4,0.07674
generic,1,Fd + Omp,2,2,1,1000,1000,0,16,8,5,0,7,0,4,1,0,1,4,0.0414
generic,1,Fd + Omp,3,2,1,100,100,100,16,8,7,0,9,0,6,1,0,1,4,0.07756
generic,1,Fd + Omp,1,4,1,1e+06,0,0,16,8,5,0,7,0,2,1,0,1,4,0.0987
generic,1,Fd + Omp,2,4,1,1000,1000,0,16,8,9,0,11,0,6,1,0,1,4,0.06993
generic,1,Fd + Omp,3,4,1,100,100,100,16,8,13,0,15,0,10,1,0,1,4,0.14
generic,1,Fd + Omp,1,2,2,1e+06,0,0,16,8,4,0,6,0,3,1,0,1,4,0.08325
generic,1,Fd + Omp,2,2,2,1000,1000,0,16,8,6,0,8,0,5,1,0,1,4,0.04472
generic,1,Fd + Omp,3,2,2,100,100,100,16,8,8,0,10,0,7,1,0,1,4,0.09003
generic,1,Fd + Omp,1,4,2,1e+06,0,0,16,8,6,0,8,0,3,1,0,1,4,0.1084
generic,1,Fd + Omp,2,4,2,1000,1000,0,16,8,10,0,12,0,7,1,0,1,4,0.07509
generic,1,Fd + Omp,3,4,2,100,100,100,16,8,14,0,16,0,11,1,0,1,4,0.1358
generic,1,Fd + Omp,1,2,0,1e+06,0,0,16,8,2,0,4,0,4,1,1,1,4,0.07897
generic,1,Fd + Omp,2,2,0,1000,1000,0,16,8,4,0,6,0,8,1,1,1,4,0.06198
generic,1,Fd + Omp,3,2,0,100,100,100,16,8,6,0,8,0,12,1,1,1,4,0.1477
generic,1,Fd + Omp,1,4,0,1e+06,0,0,16,8,4,0,6,0,6,1,1,1,4,0.1085
generic,1,Fd + Omp,2,4,0,1000,1000,0,16,8,8,0,10,0,14,1,1,1,4,0.1302
generic,1,Fd + Omp,3,4,0,100,100,100,16,8,12,0,14,0,22,1,1,1,4,0.3631
generic,1,Fd + Omp,1,2,1,1e+06,0,0,16,8,3,0,5,0,5,1,1,1,4,0.06676
generic,1,Fd + Omp,2,2,1,1000,1000,0,16,8,5,0,7,0,9,1,1,1,4,0.06604
generic,1,Fd + Omp,3,2,1,100,100,100,16,8,7,0,9,0,13,1,1,1,4,0.1829
generic,1,Fd + Omp,1,4,1,1e+06,0,0,16,8,5,0,7,0,7,1,1,1,4,0.1194
generic,1,Fd + Omp,2,4,1,1000,1000,0,16,8,9,0,11,0,15,1,1,1,4,0.1249
generic,1,Fd + Omp,3,4,1,100,100,100,16,8,13,0,15,0,23,1,1,1,4,0.3616
generic,1,Fd + Omp,1,2,2,1e+06,0,0,16,8,4,0,6,0,6,1,1,1,4,0.07971
generic,1,Fd + Omp,2,2,2,1000,1000,0,16,8,6,0,8,0,10,1,1,1,4,0.07378
generic,1,Fd + Omp,3,2,2,100,100,100,16,8,8,0,10,0,14,1,1,1,4,0.1891
generic,1,Fd + Omp,1,4,2,1e+06,0,0,16,8,6,0,8,0,8,1,1,1,4,0.1239
generic,1,Fd + Omp,2,4,2,1000,1000,0,16,8,10,0,12,0,16,1,1,1,4,0.1297
generic,1,Fd + Omp,3,4,2,100,100,100,16,8,14,0,16,0,24,1,1,1,4,0.3767
generic,1,Fd + Omp,1,2,0,1e+06,0,0,16,8,2,0,3,4,1,1,0,1,4,0.2824
generic,1,Fd + Omp,2,2,0,1000,1000,0,16,8,4,0,5,4,3,1,0,1,4,0.1244
generic,1,Fd + Omp,3,2,0,100,100,100,16,8,6,0,7,4,5,1,0,1,4,0.1316
generic,1,Fd + Omp,1,4,0,1e+06,0,0,16,8,4,0,5,4,1,1,0,1,4,0.2957
generic,1,Fd + Omp,2,4,0,1000,1000,0,16,8,8,0,9,4,5,1,0,1,4,0.1401
generic,1,Fd + Omp,3,4,0,100,100,100,16,8,12,0,13,4,9,1,0,1,4,0.1618
generic,1,Fd + Omp,1,2,1,1e+06,0,0,16,8,3,0,4,4,2,1,0,1,4,0.2814
generic,1,Fd + Omp,2,2,1,1000,1000,0,16,8,5,0,6,4,4,1,0,1,4,0.1229
generic,1,Fd + Omp,3,2,1,100,100,100,16,8,7,0,8,4,6,1,0,1,4,0.1378
generic,1,Fd + Omp,1,4,1,1e+06,0,0,16,8,5,0,6,4,2,1,0,1,4,0.2838
generic,1,Fd + Omp,2,4,1,1000,1000,0,16,8,9,0,10,4,6,1,0,1,4,0.1258
generic,1,Fd + Omp,3,4,1,100,100,100,16,8,13,0,14,4,10,1,0,1,4,0.1635
generic,1,Fd + Omp,1,2,2,1e+06,0,0,16,8,4,0,5,4,3,1,0,1,4,0.2778
generic,1,Fd + Omp,2,2,2,1000,1000,0,16,8,6,0,7,4,5,1,0,1,4,0.1239
generic,1,Fd + Omp,3,2,2,100,100,100,16,8,8,0,9,4,7,1,0,1,4,0.1349
generic,1,Fd + Omp,1,4,2,1e+06,0,0,16,8,6,0,7,4,3,1,0,1,4,0.2888
generic,1,Fd + Omp,2,4,2,1000,1000,0,16,8,10,0,11,4,7,1,0,1,4,0.133
generic,1,Fd + Omp,3,4,2,100,100,100,16,8,14,0,15,4,11,1,0,1,4,0.1803
generic,1,Fd + Omp,1,2,0,1e+06,0,0,16,8,2,0,3,4,4,1,1,1,4,0.2365
generic,1,Fd + Omp,2,2,0,1000,1000,0,16,8,4,0,5,4,8,1,1,1,4,0.128
generic,1,Fd + Omp,3,2,0,100,100,100,16,8,6,0,7,4,12,1,1,1,4,0.1866
generic,1,Fd + Omp,1,4,0,1e+06,0,0,16,8,4,0,5,4,6,1,1,1,4,0.2422
generic,1,Fd + Omp,2,4,0,1000,1000,0,16,8,8,0,9,4,14,1,1,1,4,0.1529
generic,1,Fd + Omp,3,4,0,100,100,100,16,8,12,0,13,4,22,1,1,1,4,0.3773
generic,1,Fd + Omp,1,2,1,1e+06,0,0,16,8,3,0,4,4,5,1,1,1,4,0.2565
generic,1,Fd + Omp,2,2,1,1000,1000,0,16,8,5,0,6,4,9,1,1,1,4,0.121
generic,1,Fd + Omp,3,2,1,100,100,100,16,8,7,0,8,4,13,1,1,1,4,0.1836
generic,1,Fd + Omp,1,4,1,1e+06,0,0,16,8,5,0,6,4,7,1,1,1,4,0.2506
generic,1,Fd + Omp,2,4,1,1000,1000,0,16,8,9,0,10,4,15,1,1,1,4,0.1564
generic,1,Fd + Omp,3,4,1,100,100,100,16,8,13,0,14,4,23,1,1,1,4,0.3878
generic,1,Fd + Omp,1,2,2,1e+06,0,0,16,8,4,0,5,4,6,1,1,1,4,0.2564
generic,1,Fd + Omp,2,2,2,1000,1000,0,16,8,6,0,7,4,10,1,1,1,4,0.1241
generic,1,Fd + Omp,3,2,2,100,100,100,16,8,8,0,9,4,14,1,1,1,4,0.2253
generic,1,Fd + Omp,1,4,2,1e+06,0,0,16,8,6,0,7,4,8,1,1,1,4,0.2464
generic,1,Fd + Omp,2,4,2,1000,1000,0,16,8,10,0,11,4,16,1,1,1,4,0.1536
generic,1,Fd + Omp,3,4,2,100,100,100,16,8,14,0,15,4,24,1,1,1,4,0.4334
generic,1,Fd + Omp,1,2,0,1e+06,0,0,16,8,2,0,7,0,1,1,0,1,4,0.08582
generic,1,Fd + Omp,2,2,0,1000,1000,0,16,8,4,0,9,0,3,1,0,1,4,0.04829
generic,1,Fd + Omp,3,2,0,100,100,100,16,8,6,0,11,0,5,1,0,1,4,0.08424
generic,1,Fd + Omp,1,4,0,1e+06,0,0,16,8,4,0,9,0,1,1,0,1,4,0.1072
generic,1,Fd + Omp,2,4,0,1000,1000,0,16,8,8,0,13,0,5,1,0,1,4,0.07941
generic,1,Fd + Omp,3,4,0,100,100,100,16,8,12,0,17,0,9,1,0,1,4,0.1414
generic,1,Fd + Omp,1,2,1,1e+06,0,0,16,8,3,0,8,0,2,1,0,1,4,0.08725
generic,1,Fd + Omp,2,2,1,1000,1000,0,16,8,5,0,10,0,4,1,0,1,4,0.05116
generic,1,Fd + Omp,3,2,1,100,100,100,16,8,7,0,12,0,6,1,0,1,4,0.09857
generic,1,Fd + Omp,1,4,1,1e+06,0,0,16,8,5,0,10,0,2,1,0,1,4,0.1192
generic,1,Fd + Omp,2,4,1,1000,1000,0,16,8,9,0,14,0,6,1,0,1,4,0.08423
generic,1,Fd + Omp,3,4,1,100,100,100,16,8,13,0,18,0,10,1,0,1,4,0.1523
generic,1,Fd + Omp,1,2,2,1e+06,0,0,16,8,4,0,9,0,3,1,0,1,4,0.09995
generic,1,Fd + Omp,2,2,2,1000,1000,0,16,8,6,0,11,0,5,1,0,1,4,0.07596
generic,1,Fd + Omp,3,2,2,100,100,100,16,8,8,0,13,0,7,1,0,1,4,0.09959
generic,1,Fd + Omp,1,4,2,1e+06,0,0,16,8,6,0,11,0,3,1,0,1,4,0.1304
generic,1,Fd + Omp,2,4,2,1000,1000,0,16,8,10,0,15,0,7,1,0,1,4,0.0859
generic,1,Fd + Omp,3,4,2,100,100,100,16,8,14,0,19,0,11,1,0,1,4,0.1619
generic,1,Fd + Omp,1,2,0,1e+06,0,0,16,8,2,0,7,0,4,1,1,1,4,0.0796
generic,1,Fd + Omp,2,2,0,1000,1000,0,16,8,4,0,9,0,8,1,1,1,4,0.0717
generic,1,Fd + Omp,3,2,0,100,100,100,16,8,6,0,11,0,12,1,1,1,4,0.162
generic,1,Fd + Omp,1,4,0,1e+06,0,0,16,8,4,0,9,0,6,1,1,1,4,0.1102
generic,1,Fd + Omp,2,4,0,1000,1000,0,16,8,8,0,13,0,14,1,1,1,4,0.1373
generic,1,Fd + Omp,3,4,0,100,100,100,16,8,12,0,17,0,22,1,1,1,4,0.346
generic,1,Fd + Omp,1,2,1,1e+06,0,0,16,8,3,0,8,0,5,1,1,1,4,0.09455
generic,1,Fd + Omp,2,2,1,1000,1000,0,16,8,5,0,10,0,9,1,1,1,4,0.07105
generic,1,Fd + Omp,3,2,1,100,100,100,16,8,7,0,12,0,13,1,1,1,4,0.1868
generic,1,Fd + Omp,1,4,1,1e+06,0,0,16,8,5,0,10,0,7,1,1,1,4,0.1348
generic,1,Fd + Omp,2,4,1,1000,1000,0,16,8,9,0,14,0,15,1,1,1,4,0.1221
generic,1,Fd + Omp,3,4,1,100,100,100,16,8,13,0,18,0,23,1,1,1,4,0.3527
generic,1,Fd + Omp,1,2,2,1e+06,0,0,16,8,4,0,9,0,6,1,1,1,4,0.09416
generic,1,Fd + Omp,2,2,2,1000,1000,0,16,8,6,0,11,0,10,1,1,1,4,0.07701
generic,1,Fd + Omp,3,2,2,100,100,100,16,8,8,0,13,0,14,1,1,1,4,0.1871
generic,1,Fd + Omp,1,4,2,1e+06,0,0,16,8,6,0,11,0,8,1,1,1,4,0.1474
generic,1,Fd + Omp,2,4,2,1000,1000,0,16,8,10,0,15,0,16,1,1,1,4,0.149
generic,1,Fd + Omp,3,4,2,100,100,100,16,8,14,0,19,0,24,1,1,1,4,0.4064
generic,1,R + Omp,1,2,0,1e+06,0,0,16,8,2,0,3,0,1,1,0,1,4,0.05935
generic,1,R + Omp,2,2,0,1000,1000,0,16,8,4,0,5,0,3,1,0,1,4,0.08118
generic,1,R + Omp,3,2,0,100,100,100,16,8,6,0,7,0,5,1,0,1,4,0.09439
generic,1,R + Omp,1,4,0,1e+06,0,0,16,8,4,0,5,0,1,1,0,1,4,0.09193
generic,1,R + Omp,2,4,0,1000,1000,0,16,8,8,0,9,0,5,1,0,1,4,0.1674
generic,1,R + Omp,3,4,0,100,100,100,16,8,12,0,13,0,9,1,0,1,4,0.1638
generic,1,R + Omp,1,2,1,1e+06,0,0,16,8,3,0,4,0,2,1,0,1,4,0.05948
generic,1,R + Omp,2,2,1,1000,1000,0,16,8,5,0,6,0,4,1,0,1,4,0.08258
generic,1,R + Omp,3,2,1,100,100,100,16,8,7,0,8,0,6,1,0,1,4,0.08618
generic,1,R + Omp,1,4,1,1e+06,0,0,16,8,5,0,6,0,2,1,0,1,4,0.09177
generic,1,R + Omp,2,4,1,1000,1000,0,16,8,9,0,10,0,6,1,0,1,4,0.1698
generic,1,R + Omp,3,4,1,100,100,100,16,8,13,0,14,0,10,1,0,1,4,0.1662
generic,1,R + Omp,1,2,2,1e+06,0,0,16,8,4,0,5,0,3,1,0,1,4,0.07313
generic,1,R + Omp,2,2,2,1000,1000,0,16,8,6,0,7,0,5,1,0,1,4,0.0948
generic,1,R + Omp,3,2,2,100,100,100,16,8,8,0,9,0,7,1,0,1,4,0.09152
generic,1,R + Omp,1,4,2,1e+06,0,0,16,8,6,0,7,0,3,1,0,1,4,0.107
generic,1,R + Omp,2,4,2,1000,1000,0,16,8,10,0,11,0,7,1,0,1,4,0.1772
generic,1,R + Omp,3,4,2,100,100,100,16,8,14,0,15,0,11,1,0,1,4,0.1749
generic,1,R + Omp,1,2,0,1e+06,0,0,16,8,2,0,3,0,4,1,1,1,4,0.06676
generic,1,R + Omp,2,2,0,1000,1000,0,16,8,4,0,5,0,8,1,1,1,4,0.1161
generic,1,R + Omp,3,2,0,100,100,100,16,8,6,0,7,0,12,1,1,1,4,0.1195
generic,1,R + Omp,1,4,0,1e+06,0,0,16,8,4,0,5,0,6,1,1,1,4,0.09872
generic,1,R + Omp,2,4,0,1000,1000,0,16,8,8,0,9,0,14,1,1,1,4,0.3257
generic,1,R + Omp,3,4,0,100,100,100,16,8,12,0,13,0,22,1,1,1,4,0.3485
generic,1,R + Omp,1,2,1,1e+06,0,0,16,8,3,0,4,0,5,1,1,1,4,0.07107
generic,1,R + Omp,2,2,1,1000,1000,0,16,8,5,0,6,0,9,1,1,1,4,0.1169
generic,1,R + Omp,3,2,1,100,100,100,16,8,7,0,8,0,13,1,1,1,4,0.124
generic,1,R + Omp,1,4,1,1e+06,0,0,16,8,5,0,6,0,7,1,1,1,4,0.103
generic,1,R + Omp,2,4,1,1000,1000,0,16,8,9,0,10,0,15,1,1,1,4,0.3211
generic,1,R + Omp,3,4,1,100,100,100,16,8,13,0,14,0,23,1,1,1,4,0.2225
generic,1,R + Omp,1,2,2,1e+06,0,0,16,8,4,0,5,0,6,1,1,1,4,0.07731
generic,1,R + Omp,2,2,2,1000,1000,0,16,8,6,0,7,0,10,1,1,1,4,0.1354
generic,1,R + Omp,3,2,2,100,100,100,16,8,8,0,9,0,14,1,1,1,4,0.1478
generic,1,R + Omp,1,4,2,1e+06,0,0,16,8,6,0,7,0,8,1,1,1,4,0.118
generic,1,R + Omp,2,4,2,1000,1000,0,16,8,10,0,11,0,16,1,1,1,4,0.2798
generic,1,R + Omp,3,4,2,100,100,100,16,8,14,0,15,0,24,1,1,1,4,0.3649
generic,1,R + Omp,1,2,0,1e+06,0,0,16,8,2,0,3,1,1,1,0,1,4,0.09842
generic,1,R + Omp,2,2,0,1000,1000,0,16,8,4,0,5,1,3,1,0,1,4,0.09682
generic,1,R + Omp,3,2,0,100,100,100,16,8,6,0,7,1,5,1,0,1,4,0.09088
generic,1,R + Omp,1,4,0,1e+06,0,0,16,8,4,0,5,1,1,1,0,1,4,0.1135
generic,1,R + Omp,2,4,0,1000,1000,0,16,8,8,0,9,1,5,1,0,1,4,0.1819
generic,1,R + Omp,3,4,0,100,100,100,16,8,12,0,13,1,9,1,0,1,4,0.1756
generic,1,R + Omp,1,2,1,1e+06,0,0,16,8,3,0,4,1,2,1,0,1,4,0.09628
generic,1,R + Omp,2,2,1,1000,1000,0,16,8,5,0,6,1,4,1,0,1,4,0.1142
generic,1,R + Omp,3,2,1,100,100,100,16,8,7,0,8,1,6,1,0,1,4,0.0927
generic,1,R + Omp,1,4,1,1e+06,0,0,16,8,5,0,6,1,2,1,0,1,4,0.1103
generic,1,R + Omp,2,4,1,1000,1000,0,16,8,9,0,10,1,6,1,0,1,4,0.1943
generic,1,R + Omp,3,4,1,100,100,100,16,8,13,0,14,1,10,1,0,1,4,0.1836
generic,1,R + Omp,1,2,2,1e+06,0,0,16,8,4,0,5,1,3,1,0,1,4,0.09761
generic,1,R + Omp,2,2,2,1000,1000,0,16,8,6,0,7,1,5,1,0,1,4,0.1133
generic,1,R + Omp,3,2,2,100,100,100,16,8,8,0,9,1,7,1,0,1,4,0.1033
generic,1,R + Omp,1,4,2,1e+06,0,0,16,8,6,0,7,1,3,1,0,1,4,0.1198
generic,1,R + Omp,2,4,2,1000,1000,0,16,8,10,0,11,1,7,1,0,1,4,0.2037
generic,1,R + Omp,3,4,2,100,100,100,16,8,14,0,15,1,11,1,0,1,4,0.1863
generic,1,R + Omp,1,2,0,1e+06,0,0,16,8,2,0,3,1,4,1,1,1,4,0.08804
generic,1,R + Omp,2,2,0,1000,1000,0,16,8,4,0,5,1,8,1,1,1,4,0.1279
generic,1,R + Omp,3,2,0,100,100,100,16,8,6,0,7,1,12,1,1,1,4,0.1509
generic,1,R + Omp,1,4,0,1e+06,0,0,16,8,4,0,5,1,6,1,1,1,4,0.1144
generic,1,R + Omp,2,4,0,1000,1000,0,16,8,8,0,9,1,14,1,1,1,4,0.3421
generic,1,R + Omp,3,4,0,100,100,100,16,8,12,0,13,1,22,1,1,1,4,0.2748
generic,1,R + Omp,1,2,1,1e+06,0,0,16,8,3,0,4,1,5,1,1,1,4,0.09168
generic,1,R + Omp,2,2,1,1000,1000,0,16,8,5,0,6,1,9,1,1,1,4,0.1362
generic,1,R + Omp,3,2,1,100,100,100,16,8,7,0,8,1,13,1,1,1,4,0.1237
generic,1,R + Omp,1,4,1,1e+06,0,0,16,8,5,0,6,1,7,1,1,1,4,0.1171
generic,1,R + Omp,2,4,1,1000,1000,0,16,8,9,0,10,1,15,1,1,1,4,0.3445
generic,1,R + Omp,3,4,1,100,100,100,16,8,13,0,14,1,23,1,1,1,4,0.3724
generic,1,R + Omp,1,2,2,1e+06,0,0,16,8,4,0,5,1,6,1,1,1,4,0.09318
generic,1,R + Omp,2,2,2,1000,1000,0,16,8,6,0,7,1,10,1,1,1,4,0.1549
generic,1,R + Omp,3,2,2,100,100,100,16,8,8,0,9,1,14,1,1,1,4,0.1608
generic,1,R + Omp,1,4,2,1e+06,0,0,16,8,6,0,7,1,8,1,1,1,4,0.1257
generic,1,R + Omp,2,4,2,1000,1000,0,16,8,10,0,11,1,16,1,1,1,4,0.3732
generic,1,R + Omp,3,4,2,100,100,100,16,8,14,0,15,1,24,1,1,1,4,0.4113
generic,1,R + Omp,1,2,0,1e+06,0,0,16,8,2,0,4,0,1,1,0,1,4,0.06241
generic,1,R + Omp,2,2,0,1000,1000,0,16,8,4,0,6,0,3,1,0,1,4,0.08424
generic,1,R + Omp,3,2,0,100,100,100,16,8,6,0,8,0,5,1,0,1,4,0.08572
generic,1,R + Omp,1,4,0,1e+06,0,0,16,8,4,0,6,0,1,1,0,1,4,0.09296
generic,1,R + Omp,2,4,0,1000,1000,0,16,8,8,0,10,0,5,1,0,1,4,0.1698
generic,1,R + Omp,3,4,0,100,100,100,16,8,12,0,14,0,9,1,0,1,4,0.1686
generic,1,R + Omp,1,2,1,1e+06,0,0,16,8,3,0,5,0,2,1,0,1,4,0.0637
generic,1,R + Omp,2,2,1,1000,1000,0,16,8,5,0,7,0,4,1,0,1,4,0.08887
generic,1,R + Omp,3,2,1,100,100,100,16,8,7,0,9,0,6,1,0,1,4,0.08811
generic,1,R + Omp,1,4,1,1e+06,0,0,16,8,5,0,7,0,2,1,0,1,4,0.1012
generic,1,R + Omp,2,4,1,1000,1000,0,16,8,9,0,11,0,6,1,0,1,4,0.179
generic,1,R + Omp,3,4,1,100,100,100,16,8,13,0,15,0,10,1,0,1,4,0.1749
generic,1,R + Omp,1,2,2,1e+06,0,0,16,8,4,0,6,0,3,1,0,1,4,0.07933
generic,1,R + Omp,2,2,2,1000,1000,0,16,8,6,0,8,0,5,1,0,1,4,0.1069
generic,1,R + Omp,3,2,2,100,100,100,16,8,8,0,10,0,7,1,0,1,4,0.09976
generic,1,R + Omp,1,4,2,1e+06,0,0,16,8,6,0,8,0,3,1,0,1,4,0.1124
generic,1,R + Omp,2,4,2,1000,1000,0,16,8,10,0,12,0,7,1,0,1,4,0.1894
generic,1,R + Omp,3,4,2,100,100,100,16,8,14,0,16,0,11,1,0,1,4,0.1778
generic,1,R + Omp,1,2,0,1e+06,0,0,16,8,2,0,4,0,4,1,1,1,4,0.07206
generic,1,R + Omp,2,2,0,1000,1000,0,16,8,4,0,6,0,8,1,1,1,4,0.1286
generic,1,R + Omp,3,2,0,100,100,100,16,8,6,0,8,0,12,1,1,1,4,0.1548
generic,1,R + Omp,1,4,0,1e+06,0,0,16,8,4,0,6,0,6,1,1,1,4,0.1009
generic,1,R + Omp,2,4,0,1000,1000,0,16,8,8,0,10,0,14,1,1,1,4,0.216
generic,1,R + Omp,3,4,0,100,100,100,16,8,12,0,14,0,22,1,1,1,4,0.2241
generic,1,R + Omp,1,2,1,1e+06,0,0,16,8,3,0,5,0,5,1,1,1,4,0.07239
generic,1,R + Omp,2,2,1,1000,1000,0,16,8,5,0,7,0,9,1,1,1,4,0.1214
generic,1,R + Omp,3,2,1,100,100,100,16,8,7,0,9,0,13,1,1,1,4,0.147
generic,1,R + Omp,1,4,1,1e+06,0,0,16,8,5,0,7,0,7,1,1,1,4,0.1061
generic,1,R + Omp,2,4,1,1000,1000,0,16,8,9,0,11,0,15,1,1,1,4,0.321
generic,1,R + Omp,3,4,1,100,100,100,16,8,13,0,15,0,23,1,1,1,4,0.226
generic,1,R + Omp,1,2,2,1e+06,0,0,16,8,4,0,6,0,6,1,1,1,4,0.08704
generic,1,R + Omp,2,2,2,1000,1000,0,16,8,6,0,8,0,10,1,1,1,4,0.1411
